,HipID1,HipID2,HipID3,theta1,theta2,phi
1846,15660,15702,15474,0.0137364923043161,0.026547885672513153,0.5109903173107072
1847,15669,15770,15819,0.004576389420272572,0.00982744983497098,1.5492317928290589
1848,15692,15655,15305,0.017776536633903307,0.022190857326311576,0.5736231348456934
1849,15696,15514,16042,0.012840363185087791,0.02567352176181806,3.094715474088345
1850,15700,15582,15585,0.01361565584011252,0.018749730710890578,0.13330259759332158
1851,15702,15660,15474,0.0137364923043161,0.016040053168065293,2.198468112012063
1852,15737,15870,15597,0.00694002987829704,0.008745634899702074,2.816549672220768
1853,15770,15669,15988,0.004576389420272572,0.007972094327566022,2.3708595074456267
1854,15775,15411,15660,0.02733586072732524,0.05078001679000274,0.6423029934172816
1855,15776,16266,15197,0.03248626788585188,0.0368585830416393,3.081715082396861
1856,15795,15943,16281,0.00401205018287994,0.01464560994316415,0.3166440953482499
1857,15799,16015,16310,0.028564387668889323,0.03148396498101168,0.45971077695168
1858,15800,15523,15383,0.018527391264683144,0.03941185905888573,1.5232239211182055
1859,15807,15619,15457,0.023774365711630132,0.03233004294701309,0.13324661848768365
1860,15816,14925,16672,0.04164852393012472,0.04245627805375946,2.6859219430531294
1861,15819,15669,15770,0.00982744983497098,0.010750947526345759,0.43959812199541703
1862,15838,15555,15737,0.014890689223857405,0.015460155698826042,1.2691503762562928
1863,15840,15968,14547,0.005569074366872569,0.025626476159100922,1.8043996630829289
1864,15843,15615,15073,0.00900875299813202,0.011682373805842111,1.2766132749286623
1865,15850,16095,16193,0.01350419118772387,0.02874448273468555,0.9879990216897917
1866,15861,15557,16181,0.022434992006143562,0.03735592960639634,2.853152803549728
1867,15863,16118,15770,0.01043180829503452,0.011731471159158794,1.3952098194019997
1868,15869,16263,16308,0.031857422340225386,0.04784036507060714,0.22073385350686373
1869,15870,15737,15627,0.00694002987829704,0.014381772562410727,0.5864127717872802
1870,15876,16168,16075,0.014762605635670011,0.018107570250611448,0.7090419928708619
1871,15882,16181,15627,0.020523195444096438,0.020675838821213974,2.998992236369924
1872,15884,16509,17364,0.02505483978850275,0.05139995371803039,0.3719605137388877
1873,15886,15201,16290,0.014043389565933663,0.02847330178251287,0.7946063911460124
1874,15890,15520,15309,0.02050400445449512,0.02285767232303082,0.17355320950466027
1875,15900,16083,16511,0.015924988204951453,0.03406553636264808,0.7014877380034901
1876,15925,16425,16487,0.0226313309495132,0.024192332867721465,0.14945785992350635
1877,15943,15795,16281,0.00401205018287994,0.010904737650945075,2.710133920554656
1878,15946,16341,16266,0.0240927360531331,0.04192372995927421,0.7983947674553423
1879,15968,15840,14547,0.005569074366872569,0.02745566012548088,1.1385538651897233
1880,15979,16599,16292,0.02710830503391225,0.028736455741433232,0.44108569093633326
1881,15987,16112,16156,0.007112128848700604,0.008080336165772962,0.4829537241449008
1882,15988,16147,15770,0.006070233296181248,0.007972094327566022,3.0963662996131083
1883,16015,16310,16285,0.013972988983587512,0.021168439991235858,1.305493275561695
1884,16029,15585,15582,0.025141753220513142,0.02835521253728819,0.17004182779476773
1885,16042,15549,15696,0.0245759908163994,0.02567352176181806,1.0935046248925882
1886,16075,16168,15876,0.01183385040034235,0.018107570250611448,0.9479931863991403
1887,16077,16414,15838,0.02282511034976258,0.023657656904986824,2.7981301818207265
1888,16079,16340,16335,0.010427398137481258,0.010809283431378417,0.17526103095809992
1889,16083,15900,16325,0.015924988204951453,0.018920768975882702,2.995695914181715
1890,16095,15850,16369,0.01350419118772387,0.015554328700996033,3.0463154743151035
1891,16112,16156,15987,0.003752734961645554,0.007112128848700604,1.582529713520739
1892,16118,16244,16210,0.005115539408144249,0.005540647724754928,1.2136810093562451
1893,16128,16285,15510,0.022430684517583156,0.02835776008095477,1.3975972208172727
1894,16142,16308,16263,0.011325178025323084,0.025155945203545988,0.7109314461799701
1895,16143,15870,15838,0.015802531617707127,0.01907987131605855,0.9185948854225381
1896,16147,15988,16244,0.006070233296181248,0.008640178691003543,1.8464159500650323
1897,16156,16112,15987,0.003752734961645554,0.008080336165772962,1.0761092159241534
1898,16163,14930,17089,0.03806031302798493,0.03941629001100757,2.1135341124950453
1899,16165,16516,15648,0.015872277958661276,0.02828774543499813,3.008143400436227
1900,16168,16075,15876,0.01183385040034235,0.014762605635670011,1.484557474319791
1901,16177,16228,16712,0.00569772653795525,0.014865501967261436,1.0665766638949568
1902,16181,15882,16859,0.020523195444096438,0.034964382649114334,2.6486991048023674
1903,16193,16322,16478,0.007767053340584588,0.015591555397864073,0.29361684610640315
1904,16210,16118,16244,0.005540647724754928,0.006086983659614165,0.9065549747579694
1905,16226,15619,15807,0.03542036196774474,0.036984416100784144,0.6677977966096104
1906,16228,16177,16303,0.00569772653795525,0.010318907299359054,3.122274648784879
1907,16244,16118,16210,0.005115539408144249,0.006086983659614165,1.0213566694755785
1908,16245,16682,16370,0.012452511988571387,0.01652033159806916,0.8299229218945536
1909,16252,16430,16499,0.017302211837990033,0.0178213708588212,2.240616311105411
1910,16261,16274,15643,0.016960931478015005,0.03284723194070971,1.718201131683787
1911,16263,16308,16142,0.018146831637639606,0.025155945203545988,0.4194346839323403
1912,16266,16341,15776,0.030466880849202113,0.03248626788585188,2.2704052843247173
1913,16274,16261,16611,0.016960931478015005,0.022128531729259566,2.381760864309088
1914,16281,16587,16303,0.008422127840833963,0.008526698869549739,1.7308266916360897
1915,16285,16015,16310,0.021168439991235858,0.022096153198137874,0.6563820859915399
1916,16290,16827,16815,0.005773291720007972,0.014142733513529774,1.2588420320396279
1917,16292,16599,16810,0.012319096969136214,0.017397454416262573,1.198444343399593
1918,16303,16281,16228,0.008526698869549739,0.010318907299359054,2.8319966097866827
1919,16308,16142,16263,0.011325178025323084,0.018146831637639606,2.0112265234774833
1920,16310,16015,16285,0.013972988983587512,0.022096153198137874,1.1797172920365584
1921,16319,17602,16725,0.022162692447439427,0.026655199566813694,1.5013069905937897
1922,16322,16193,16478,0.007767053340584588,0.008460871437451972,2.5790632274438017
1923,16325,16322,16193,0.01531870909207192,0.018060959679032033,0.4404402391767949
1924,16335,16340,16430,0.0018971240428513742,0.003677839096536154,2.1876029492529767
1925,16339,15692,15655,0.027312971271792733,0.02756643013971846,0.6596901240935709
1926,16340,16335,16470,0.0018971240428513742,0.004668522729579789,1.3319611466669337
1927,16341,16779,15946,0.02320967189073381,0.0240927360531331,2.8709531093856198
1928,16350,16537,16677,0.010836472171463343,0.01714546236930177,0.5950228646620715
1929,16357,16487,16938,0.022930155833854136,0.024295067661245402,1.634406017423051
1930,16358,16695,15807,0.018062923301883645,0.03837477397146131,2.7299127662297322
1931,16368,16661,15353,0.014129108717704578,0.023489315244691958,2.3940268176753623
1932,16369,16095,16572,0.015554328700996033,0.018132729586722834,2.415205663192607
1933,16370,16682,16245,0.012259333324134645,0.01652033159806916,0.8473162457808823
1934,16389,16852,16846,0.0296719239541189,0.031170847975900345,0.09510724682096999
1935,16410,16411,16042,5.535189517766837e-05,0.027039132214181957,2.298862666444999
1936,16411,16410,16042,5.535189517766837e-05,0.027075999786937536,0.8412039348002017
1937,16414,16641,16077,0.011713847394847958,0.02282511034976258,2.6168798848653507
1938,16424,16447,16244,0.003467212185729095,0.007977804414385113,1.1255924350709932
1939,16425,16487,16591,0.0038266268540895674,0.016533391473906072,1.960216705906149
1940,16430,16470,16335,0.0032993559412088105,0.003677839096536154,1.4381987440550081
1941,16447,16424,16244,0.003467212185729095,0.00720021700444869,1.5664016217863581
1942,16449,16697,16029,0.01173645177148034,0.036721874094574586,2.2360872796898263
1943,16450,16424,16447,0.008365215858996236,0.011624079345969273,0.12013264603240087
1944,16470,16430,16570,0.0032993559412088105,0.0037445383033260313,1.7756713622837486
1945,16478,16322,16193,0.008460871437451972,0.015591555397864073,0.26891258003958807
1946,16487,16425,16591,0.0038266268540895674,0.01833133123872899,0.9870335273700651
1947,16489,21386,10800,0.025221159388116986,0.029608234610207586,1.908547396436753
1948,16499,16252,16782,0.0178213708588212,0.020933044821370653,1.0511671011357986
1949,16509,15884,17364,0.02505483978850275,0.02949527458762774,2.4557742204079784
1950,16511,16325,16083,0.02109291348733063,0.024191385634252605,0.8518269365877015
1951,16516,16165,16499,0.015872277958661276,0.020976048888062863,2.0875820924104547
1952,16518,16843,16075,0.02438945552463639,0.02701465751101071,1.5010058462429
1953,16531,16370,16959,0.017781736494678953,0.024491155256576972,2.8746231939243025
1954,16537,16677,16350,0.010181586058934242,0.010836472171463343,1.907335807166614
1955,16570,16470,16430,0.0037445383033260313,0.0054712250981060195,0.6315873743554674
1956,16572,16369,17049,0.018132729586722834,0.025199137776649685,2.2702920101116777
1957,16587,16281,16303,0.008422127840833963,0.012904443835668909,0.710636693212604
1958,16591,16425,16487,0.016533391473906072,0.01833133123872899,0.19434242031357896
1959,16599,16292,16810,0.012319096969136214,0.01727684520345645,1.2167475153452278
1960,16602,16587,16281,0.01565444495127723,0.019631304406646014,0.42673461782807326
1961,16611,16274,16261,0.022128531729259566,0.036354157726837893,0.3271772990941866
1962,16628,16672,17304,0.014052827370015218,0.03432016527487873,0.9475129455598068
1963,16641,16414,17058,0.011713847394847958,0.03159979708987368,2.504616248584104
1964,16661,16368,17440,0.014129108717704578,0.02443874179943168,2.756158722395367
1965,16664,16859,17181,0.024082352010935937,0.029243464245650684,1.6851622793414076
1966,16672,16628,17304,0.014052827370015218,0.02850067267250212,1.7821629362951334
1967,16677,16537,16350,0.010181586058934242,0.01714546236930177,0.6392339817611076
1968,16682,16370,16245,0.012259333324134645,0.012452511988571387,1.4643534859143572
1969,16690,17464,17785,0.025094664263565068,0.03487382314166996,0.026501201473505993
1970,16695,16358,17155,0.018062923301883645,0.03331279763057094,2.17700595476472
1971,16697,16449,17276,0.01173645177148034,0.0324550051875931,2.672744186261066
1972,16712,16228,17075,0.013099830182429313,0.014395416233692945,2.2188108740192
1973,16713,16757,16900,0.006293574362797306,0.01810330832593299,0.16067696103545528
1974,16725,15615,15843,0.018555687582812303,0.019787840965456483,0.47004269783991864
1975,16757,16713,16900,0.006293574362797306,0.011933189096002472,2.896437875883523
1976,16779,17027,17167,0.015925524977788805,0.02041280244183986,0.5072256656791682
1977,16780,17057,16677,0.019869388868104403,0.023837680004638286,1.0882358629668198
1978,16782,16570,16430,0.01687299446144854,0.018744542970921027,0.29010804341851787
1979,16803,17082,17170,0.013944978066987504,0.03942346815091348,1.2218586535751366
1980,16810,17098,16917,0.01195104312575364,0.015244516004260042,0.5373349959244621
1981,16815,16827,16290,0.013536162132565909,0.014142733513529774,0.4179919409885526
1982,16826,16570,16470,0.010090183578594807,0.01300256787512961,0.20585173373369625
1983,16827,16290,16815,0.005773291720007972,0.013536162132565909,1.4647586805616128
1984,16835,17168,17220,0.017113401172638605,0.01992417747094586,0.004260618295787788
1985,16843,17129,17313,0.012702799706954702,0.021278815352606752,0.008048089750206051
1986,16846,16852,16389,0.0032565908986070973,0.031170847975900345,1.0455846048257493
1987,16851,16672,17304,0.034313699634155766,0.037740877086921636,0.8080585281509777
1988,16852,16846,16389,0.0032565908986070973,0.0296719239541189,2.0009008019430716
1989,16859,17000,16664,0.011827819761945602,0.024082352010935937,2.9481568068102426
1990,16870,17099,17436,0.008963548049629948,0.024227196129838608,0.13590218392402056
1991,16900,16757,16713,0.011933189096002472,0.01810330832593299,0.08447781667081516
1992,16914,17678,14739,0.01507224827387669,0.03305964724800654,2.1973127865480264
1993,16917,16974,17098,0.003660013360452983,0.007886401929117876,2.0799679805261504
1994,16924,17058,17049,0.02048330693901228,0.02758244055165014,2.5709212456624866
1995,16938,17022,17529,0.003158559762618635,0.023104010643060578,0.2534344607104742
1996,16959,16531,16163,0.024491155256576972,0.03988361470974847,2.052420671351509
1997,16974,16917,17098,0.003660013360452983,0.010184870386450847,0.7424595033988264
1998,16986,16826,16447,0.018558958993863468,0.019172468818397327,1.4483289859791597
1999,16989,17101,17135,0.012109276683747661,0.029666662394421586,2.4098146124400706
2000,17000,16859,17572,0.011827819761945602,0.029912963274968028,1.8951414064730427
2001,17007,17108,17618,0.010774385574248516,0.03812890881137775,0.46947827730619984
2002,17022,16938,17529,0.003158559762618635,0.020061806073965387,2.8486719641999345
2003,17026,17453,17309,0.02228960316655938,0.02518082598980947,1.013722571506688
2004,17027,17167,16779,0.010099098332385186,0.015925524977788805,1.761782184630817
2005,17049,16572,16924,0.025199137776649685,0.02758244055165014,1.4145166352180834
2006,17056,17523,15843,0.021843040230633947,0.03241156154913365,0.9066521352551391
2007,17057,17395,16780,0.01778526311963372,0.019869388868104403,2.363270143590374
2008,17058,16924,16641,0.02048330693901228,0.03159979708987368,2.0306116322225685
2009,17075,17211,17342,0.011112478203550094,0.011499890668516827,2.1533248835693497
2010,17082,16803,17170,0.013944978066987504,0.037050331856012364,1.558194406616584
2011,17086,17147,17183,0.004400296756341562,0.01917629806989634,0.5321014786518259
2012,17089,16690,17464,0.03555967880839879,0.03632847353739105,0.712890325425291
2013,17098,16917,16974,0.007886401929117876,0.010184870386450847,0.31916516966481634
2014,17099,16870,17436,0.008963548049629948,0.015393863262639848,2.9267180527704655
2015,17101,16989,17027,0.012109276683747661,0.020371205747097835,2.4946296204476113
2016,17103,17519,17155,0.02387240051937544,0.03621075512156191,1.8200502564949965
2017,17108,17007,17618,0.010774385574248516,0.028932608784717324,2.5028220597240205
2018,17118,17296,17587,0.012174542794616989,0.014912347138276648,0.560465962517979
2019,17120,17457,17183,0.01971428688467408,0.02141691900160804,1.3710021931802712
2020,17129,17313,16843,0.008576746581281243,0.012702799706954702,3.121624634238699
2021,17135,17378,17057,0.018308835711341127,0.024613342076127236,0.9373663086185972
2022,17136,17082,16803,0.03740329809494042,0.04237794637279591,0.3287230970341359
2023,17138,17170,17223,0.002823969319709992,0.004792608946459192,0.8038276799789383
2024,17147,17086,17183,0.004400296756341562,0.015545378737690293,2.465381661727616
2025,17155,17563,16695,0.027773123397949087,0.03331279763057094,1.775953324376518
2026,17167,17027,16779,0.010099098332385186,0.02041280244183986,0.872584803279808
2027,17168,17220,16835,0.002811757346223534,0.017113401172638605,3.111397806702538
2028,17170,17138,17223,0.002823969319709992,0.003487068130449985,1.71522614830321
2029,17181,17527,17531,0.019344221706160566,0.02312339046498897,0.25043031335280924
2030,17183,17147,17086,0.015545378737690293,0.01917629806989634,0.14410951321034962
2031,17203,17460,17558,0.022843598976282447,0.024558773878481013,1.9211892240453898
2032,17211,17075,16587,0.011112478203550094,0.01737067582411456,1.300135499787038
2033,17214,17593,16780,0.021610845951136572,0.024904005913582127,2.948233252957204
2034,17220,17168,17470,0.002811757346223534,0.018961745336180166,2.76475791387291
2035,17223,17170,17138,0.003487068130449985,0.004792608946459192,0.6225388253076448
2036,17256,17493,17534,0.01029563896454033,0.012621009621878324,1.1176711542620024
2037,17257,17296,17587,0.009943572099759008,0.014772917375278258,0.5260751948546977
2038,17276,17553,17717,0.02615813731812233,0.026339070182498522,1.5418180114095754
2039,17296,17587,17257,0.007940187921969957,0.009943572099759008,1.9354601278990649
2040,17298,17925,17534,0.026014793757159028,0.026162783211421927,1.5947604475483323
2041,17304,16672,17951,0.02850067267250212,0.030279370254488708,2.9586373238136847
2042,17309,17408,17453,0.00607011761328283,0.023182010102340035,1.2824365613175845
2043,17313,17129,17320,0.008576746581281243,0.0179023071459009,1.9036912947427589
2044,17320,17448,17313,0.013259840851517648,0.0179023071459009,2.614802532166653
2045,17328,19890,26661,0.02310194956598704,0.04051821004457066,1.4094358002876135
2046,17342,17075,16712,0.011499890668516827,0.01683147315730173,1.0025916498049878
2047,17347,17854,18067,0.020260195403589705,0.027160587315596143,2.1125185067507912
2048,17351,17439,17797,0.017511472065592563,0.020659503793897502,1.0408281824777676
2049,17358,17437,16826,0.013299230728273529,0.02007770776454632,1.4603769570468959
2050,17364,17688,16509,0.011905131662606882,0.02949527458762774,3.1063648337295104
2051,17378,17395,17601,0.012646029193556944,0.012941201570471081,1.303399387059756
2052,17395,17378,17601,0.012646029193556944,0.015521467962390994,0.9342166258313991
2053,17408,17309,17453,0.00607011761328283,0.022230957714453152,1.594290823458366
2054,17436,17099,16870,0.015393863262639848,0.024227196129838608,0.07897241689530533
2055,17437,17358,16986,0.013299230728273529,0.020136141194752013,1.9487404355292544
2056,17439,17351,17797,0.017511472065592563,0.019175610994295635,1.19329873790621
2057,17440,16661,18401,0.02443874179943168,0.03255637273633289,3.111856877876087
2058,17448,17631,17732,0.00871367082685869,0.013012381108070086,0.12732999348978138
2059,17453,17408,17026,0.022230957714453152,0.02228960316655938,1.4380442293879079
2060,17457,17506,17120,0.01523820955874955,0.01971428688467408,1.6580235925817863
2061,17460,17203,17930,0.022843598976282447,0.03128929066771267,1.1942435235765185
2062,17464,17785,16690,0.009809463843288822,0.025094664263565068,3.047253247011511
2063,17470,17482,17220,0.0006456347136268019,0.018961745336180166,1.6035133683857385
2064,17475,17584,17932,0.008302190278087354,0.02572751549251661,0.20392576087902436
2065,17482,17470,17220,0.0006456347136268019,0.018993831004248795,1.5040986158370337
2066,17489,17499,17531,0.003087361169398888,0.003495209728985814,2.570762336804595
2067,17493,17256,17534,0.01029563896454033,0.012309321280680114,1.1728248688079073
2068,17499,17489,17573,0.003087361169398888,0.005834117298206385,0.7978670744380014
2069,17506,17457,17805,0.01523820955874955,0.018588464638687907,2.209817963394022
2070,17519,17103,17988,0.02387240051937544,0.030795767616561668,2.8228258226408807
2071,17523,18451,17056,0.01577320407777695,0.021843040230633947,2.367817987298252
2072,17527,17579,17588,0.0057824004317746204,0.00647083553410937,0.03741641722633565
2073,17529,17549,17022,0.010029824448770071,0.020061806073965387,1.6499049455983184
2074,17531,17573,17579,0.0030092969866466436,0.0031678180439076165,1.1167850174455067
2075,17534,17493,17256,0.012309321280680114,0.012621009621878324,0.8510966305198834
2076,17543,18729,19704,0.02297928672834569,0.04497458769005884,0.0926486157450083
2077,17549,17529,17022,0.010029824448770071,0.023127580518570588,1.0446178059548208
2078,17553,17745,17838,0.011948682078448047,0.01369472578060776,0.49710157819766104
2079,17558,17930,17203,0.0206679595965338,0.024558773878481013,1.5164593789463359
2080,17563,17595,17155,0.013318404636366842,0.027773123397949087,2.3465889684894137
2081,17572,17776,17684,0.011224205684059317,0.011707927958019134,0.6018414163252248
2082,17573,17588,17531,0.0029303993075788623,0.0030092969866466436,1.259791466958136
2083,17575,17707,17098,0.015551226193549273,0.027458628560850486,0.8347583660448004
2084,17579,17588,17531,0.000725476046515226,0.0031678180439076165,1.9460408180845579
2085,17584,17475,17932,0.008302190278087354,0.017677038206554085,2.8424086800122503
2086,17585,18067,17884,0.024628543278546033,0.029885546527146086,2.549410921867551
2087,17587,17891,17296,0.007046680727854479,0.007940187921969957,2.7510722994942114
2088,17588,17579,17573,0.000725476046515226,0.0029303993075788623,1.9605679973221988
2089,17593,17214,17395,0.021610845951136572,0.030286331339685252,0.9549885065138002
2090,17595,17563,18089,0.013318404636366842,0.025773004077314927,1.546958207656291
2091,17601,17378,17395,0.012941201570471081,0.015521467962390994,0.9039766406986383
2092,17602,17959,17854,0.007589000531856163,0.013696950284379545,0.5441466327836199
2093,17608,17692,17702,0.004803573405772536,0.005366532027447453,1.0900891243944053
2094,17617,18033,17049,0.02203408037287159,0.031050059209185195,2.9866194171769376
2095,17618,17693,17689,0.004153686416436138,0.010377360519304128,0.6658942344333325
2096,17631,17732,17448,0.004507128094948639,0.00871367082685869,2.7662241276030266
2097,17651,17717,18235,0.011402516683734213,0.028693844959495535,1.3452626119987332
2098,17664,17588,17579,0.0037403102508023864,0.004336456449999501,0.10270101504324679
2099,17675,17963,17772,0.01608165672289133,0.017203065374559703,2.394571275808286
2100,17678,16914,14739,0.01507224827387669,0.04364163643002852,0.6607042591118346
2101,17684,17692,17608,0.0013612416019340879,0.0054449423597318835,0.9662190164930691
2102,17688,17364,18554,0.011905131662606882,0.03646882321181197,2.4262689687407417
2103,17689,17738,17693,0.005166475179075004,0.007559825137065206,2.6657227828886896
2104,17692,17684,17608,0.0013612416019340879,0.004803573405772536,1.94005813071814
2105,17693,17618,17689,0.004153686416436138,0.007559825137065206,2.1293925095416744
2106,17702,17704,17692,0.003197732266396681,0.00529468363918661,3.0472633599822276
2107,17704,17702,17791,0.003197732266396681,0.004140803020088526,1.8229293290665032
2108,17707,17575,17098,0.015551226193549273,0.020553443423605152,1.7115258732812804
2109,17717,17651,17276,0.011402516683734213,0.026339070182498522,1.8278945141013077
2110,17732,17631,17448,0.004507128094948639,0.013012381108070086,0.24803853249698657
2111,17734,17861,17874,0.005401446336840919,0.005966886159756018,0.322651829702907
2112,17735,17886,18081,0.010756400831155446,0.019669728359094918,1.712362018971573
2113,17738,17689,17693,0.005166475179075004,0.012380673203422876,0.2835140139333568
2114,17744,17856,17950,0.025260063436291124,0.025405378302715918,0.1706920203345656
2115,17745,17838,17553,0.006531300349765205,0.011948682078448047,1.5843510111792491
2116,17759,17664,17791,0.009298920675808621,0.011327157092602522,0.636378759587249
2117,17771,17792,17907,0.026155807584029665,0.030975877014870253,0.170875663279304
2118,17772,17675,18453,0.017203065374559703,0.022957102126967787,1.7656429137826337
2119,17776,17684,17900,0.006812734346878727,0.00749156088928768,1.4970527878286963
2120,17785,17464,18275,0.009809463843288822,0.032220542305486384,2.0719393218172986
2121,17791,17862,17704,0.003477320976344689,0.004140803020088526,3.078578392085482
2122,17792,17907,17771,0.006842950501264728,0.026155807584029665,2.2632023838336925
2123,17798,18052,17223,0.013609500517268456,0.03746562585924938,2.9919146004408277
2124,17797,17439,17351,0.019175610994295635,0.020659503793897502,0.9074657332058154
2125,17805,17506,18109,0.018588464638687907,0.022124105777390494,1.8552781310530455
2126,17832,17847,17900,0.0035296105732629014,0.004006474938994546,2.0119327812690595
2127,17838,17745,17553,0.006531300349765205,0.01369472578060776,1.0601400642128826
2128,17846,17932,17529,0.017780733490109005,0.027214857163325733,2.820526183908397
2129,17847,17851,17832,0.0014571701837234122,0.0035296105732629014,2.9647228330309456
2130,17851,17847,17862,0.0014571701837234122,0.004319598753727827,3.0464837241127665
2131,17854,17959,17602,0.008205611081455325,0.013696950284379545,0.49927217758853487
2132,17856,17950,18104,0.004321159599269453,0.01342853463067873,0.6910913792551957
2133,17858,18383,18217,0.015694764717751764,0.018150359009507004,1.1882302913344938
2134,17861,17874,17734,0.0019094406933232349,0.005401446336840919,1.7060827846894473
2135,17862,17791,17851,0.003477320976344689,0.004319598753727827,1.230207763608318
2136,17874,17861,17982,0.0019094406933232349,0.005696132765384553,2.515755102091095
2137,17877,17963,18370,0.003953466173071224,0.01636374441877727,0.8665605635662352
2138,17884,17585,19177,0.029885546527146086,0.030953843606591317,1.739213288111589
2139,17886,17735,18138,0.010756400831155446,0.01651664449722119,2.9709790310960957
2140,17891,17587,17296,0.007046680727854479,0.014703196240454151,0.2070510971170323
2141,17900,17923,17832,0.0025764585980694366,0.004006474938994546,1.269001585853002
2142,17907,17792,17771,0.006842950501264728,0.030975877014870253,0.7075146064767962
2143,17921,18059,17776,0.0077842849960059685,0.02149355222134096,2.363733915289452
2144,17923,17900,17832,0.0025764585980694366,0.004068608053155247,1.2232858087583662
2145,17925,18286,17298,0.022751085334434547,0.026014793757159028,1.8148647245083773
2146,17930,17558,17203,0.0206679595965338,0.03122820033227795,0.9031496272397098
2147,17932,17584,17846,0.017677038206554085,0.017780733490109005,2.1927505077210516
2148,17943,18081,18434,0.010048511873779479,0.02283673142524479,1.1351889196695504
2149,17950,17856,18104,0.004321159599269453,0.010467650246489333,2.1842488503847086
2150,17951,17304,17738,0.030279370254488708,0.03798637679222597,1.1437692595934967
2151,17954,18046,18106,0.008480477392846617,0.010366393829643186,0.254899745282315
2152,17959,17602,17854,0.007589000531856163,0.008205611081455325,2.098173843217639
2153,17963,17877,18370,0.003953466173071224,0.014128995334750387,2.0601334482274645
2154,17982,17874,17861,0.005696132765384553,0.007329537141849324,0.15320132202541298
2155,17988,18190,18292,0.015604203980748093,0.019746916014762007,0.18648109991517883
2156,17999,17923,17900,0.004116079536231991,0.006323251536585879,0.2612694471223476
2157,18033,17617,17771,0.02203408037287159,0.03558036371265761,1.58001647970775
2158,18046,18106,17954,0.0030393564083295173,0.008480477392846617,2.106315016589689
2159,18052,17798,18235,0.013609500517268456,0.03388269720599427,2.370945292497009
2160,18059,17921,18471,0.0077842849960059685,0.022616251709279903,2.286246976776148
2161,18067,19129,17585,0.023057608907016216,0.024628543278546033,2.1312505495853307
2162,18066,18199,18286,0.009222941270685353,0.017974751398213817,0.132445820420301
2163,18081,17943,17735,0.010048511873779479,0.019669728359094918,1.6652552370385485
2164,18088,18413,18488,0.015199020504361522,0.01737421346639773,1.8139458324249649
2165,18089,18481,17595,0.023440379894239385,0.025773004077314927,2.9484274259653835
2166,18094,18350,18246,0.012551665670294409,0.014638872453745077,1.190851749325968
2167,18104,18109,17950,0.008628825071219216,0.010467650246489333,2.3146995614998707
2168,18106,18046,17954,0.0030393564083295173,0.010366393829643186,0.7803778917177886
2169,18109,18104,17950,0.008628825071219216,0.017503189271712988,0.45566750110337
2170,18113,18505,17891,0.016261431720533147,0.01749084957396491,0.9766585771825964
2171,18122,18141,18169,0.005415463443307538,0.027701193669938423,0.048223936261312994
2172,18138,18246,17886,0.01065141258760219,0.01651664449722119,2.9169830082561794
2173,18141,18122,18169,0.005415463443307538,0.02229313708244241,3.0816581712937454
2174,18169,18141,18122,0.02229313708244241,0.027701193669938423,0.011710546034743585
2175,18170,18267,18717,0.013537002565671159,0.031033585754265246,1.1456040322052121
2176,18173,17798,18052,0.047078974933067105,0.0501660897337727,0.27362427746067725
2177,18190,18292,17988,0.005276830062809652,0.015604203980748093,2.374840132206644
2178,18192,18428,18543,0.02701883743166459,0.03188598448235392,0.1634946204123834
2179,18199,18286,18066,0.008915988031426654,0.009222941270685353,2.872113026130333
2180,18201,18106,18046,0.010579024781681996,0.012423360445887124,0.21112161539745086
2181,18212,18353,18396,0.008494774976661242,0.015182304911525665,2.0384454027681524
2182,18213,17861,17874,0.028221153335744657,0.02963795755887009,0.04427259815904571
2183,18216,18432,18235,0.014771986376234529,0.025782220823112014,2.266520542685014
2184,18217,18602,17858,0.015020971752988027,0.018150359009507004,1.5352946388473652
2185,18235,18216,18673,0.025782220823112014,0.02827641908621513,1.0339155187700946
2186,18246,18138,18094,0.01065141258760219,0.014638872453745077,2.0554944614526116
2187,18254,17745,17838,0.033880298367314335,0.03519602067157791,0.18553673533454823
2188,18255,17744,17950,0.02754662468712806,0.030535093553761966,0.89996757889828
2189,18262,18482,18437,0.010431217391805473,0.025348878934634823,0.7240606718440175
2190,18267,18170,18717,0.013537002565671159,0.028279729669535666,1.5447602999983103
2191,18275,18691,17785,0.024865330523299402,0.032220542305486384,2.9768864691156223
2192,18286,18199,18066,0.008915988031426654,0.017974751398213817,0.13703380703915974
2193,18292,18190,17988,0.005276830062809652,0.019746916014762007,0.5802714214679688
2194,18337,18437,18482,0.005478407126370071,0.023085583651794906,0.6070605910728203
2195,18339,18647,18440,0.01985749457347722,0.022398297794917386,1.7608072955170573
2196,18350,18094,18246,0.012551665670294409,0.015347740603131297,1.088199275778601
2197,18353,18212,18396,0.008494774976661242,0.02046823495383788,0.7236355367645915
2198,18366,18370,17963,0.00723932621238034,0.014561930205589583,1.2582477153421059
2199,18370,18366,17963,0.00723932621238034,0.014128995334750387,1.3740591899386156
2200,18383,18602,17858,0.011766906017803594,0.015694764717751764,1.99172219568506
2201,18396,18212,18353,0.015182304911525665,0.02046823495383788,0.3795117140570486
2202,18401,18744,19233,0.024720406469617737,0.025436352760976215,1.730874714117658
2203,18413,18088,19018,0.015199020504361522,0.020202302636544312,2.626976515364654
2204,18428,18543,18647,0.006830822864120124,0.02204497529962941,0.7134139890318479
